,Closing Price,LR Predicted,Ridge Predicted,Decision Tree Predicted,Lasso Predicted,ElasticNet Predicted
1273,,123.1802862085302,123.18028993889172,122.95,122.67058014534325,122.67061578432008
1274,,187.50632706422851,187.50614261529122,187.5,187.73268228903711,187.7310880005032
1275,,142.38320572205532,142.38315137343895,142.48,142.6236378970174,142.62242476260423
1276,,119.95316383412639,119.95318114179832,120.0,119.4941789295272,119.49616033723902
1277,,146.95284786964254,146.95278884628502,147.0,146.34509119723103,146.34749855100708
1278,,146.76133274159963,146.76126599752757,147.35,146.98046938004978,146.97931773197058
1279,,151.2708015242216,151.27072458587068,153.55,151.42432474076298,151.42437945651264
1280,,122.27037536455653,122.27038349765067,122.05,121.95087468876993,121.95174513759893
1281,,85.89017042554349,85.8902776449215,85.85,86.32944679601424,86.32815346085495
1282,,162.6224557080307,162.6223540344014,159.65,161.1408408831501,161.14410147405965
1283,,98.74251556301287,98.74259917398163,97.85,98.41084602117414,98.4153282852326
1284,,65.33902067966622,65.33918904775933,65.45,65.32851240258645,65.32816377305699
1285,,135.27543581534303,135.2753998997127,135.1,135.9907214640045,135.98872609337585
1286,,85.8452359845242,85.84534637088602,85.5,85.63519161049538,85.6351482767622
1287,,104.17445607017738,104.17451325579029,104.1,104.14902025003839,104.14869584427946
1288,,117.10881551817259,117.10883756825648,116.85,116.77598580231178,116.77646595145225
1289,,89.62650662439876,89.62660374057891,89.25,89.97080590228293,89.96976467735531
1290,,121.94496044800236,121.9449706837739,122.25,121.47075360099329,121.47212155489501
1291,,133.29242836217577,133.29240032548265,131.3,134.06185136322676,134.06084799254964
1292,,134.20751765379708,134.20748971743456,134.5,133.8926651799705,133.8926976673253
1293,,200.93388388987523,200.93366306666,197.65,201.45871802244423,201.45810713646412
1294,,62.536382040009826,62.53656014930171,62.5,62.40350328202807,62.40390014473433
1295,,173.267386800775,173.26724840486136,173.36,172.69154754381765,172.69217381926887
1296,,117.7016048433367,117.7016223137704,117.5,117.83724134453907,117.83651135247753
1297,,134.07152868709852,134.07149959625625,134.18,133.9551372391906,133.95451255316345
1298,,158.12129760457265,158.1211962577509,156.45,158.8297991792912,158.82780700419977
1299,,261.1334683546206,261.1330509713822,276.5,267.4305855906115,267.4201537465918
1300,,102.08809226153149,102.08815600296661,103.0,101.98594867238334,101.98587056179976
1301,,60.50890011086772,60.50908113154297,60.29999999999999,60.786022874888495,60.78519331385799
1302,,105.881347490253,105.88139956032106,106.15,105.72140922789404,105.72096124368922
1303,,139.2806206552484,139.28058060311892,139.08,138.78892048840993,138.79000354242467
1304,,71.34917755984287,71.34933212033653,68.95,71.28608330552933,71.28724960042884
1305,,116.33806889916377,116.33809151068276,116.25,116.03847303369093,116.03822270598572
1306,,192.87595327001833,192.87577105547248,196.5,192.42864264700648,192.43481126360436
1307,,138.72783066311393,138.72778870996268,138.85,138.5292630965363,138.52883725838
1308,,184.73984933293048,184.73967608478566,189.53,184.3671353555478,184.36690588784884
1309,,123.45332374152818,123.4533275049384,123.95,123.07051015860715,123.07093139108079
1310,,65.32316544111166,65.32333573277289,65.4,65.14126622731311,65.1417286685865
1311,,179.36299338783664,179.3628404108546,180.55,178.67848212575302,178.68037760490964
1312,,61.451731470430055,61.451912280122684,61.15,61.251207767430465,61.25141160121341
1313,,163.4638932448949,163.46377920285747,165.4,163.63749640180103,163.63658112944339
1314,,72.43362523565423,72.43377066494844,72.01,73.0067009224863,73.00527982111645
1315,,59.24488929398544,59.24507423747278,59.0,59.63672408812558,59.63604872669448
1316,,58.021264759759845,58.021453801027434,57.35,58.18915620905634,58.188708499408236
1317,,126.86885248907345,126.86884451099618,126.94,126.69376666315299,126.69334724648196
1318,,126.56539110574667,126.5653869937518,127.35,126.07096807641652,126.07183517753681
1319,,149.58900273014632,149.58893178398435,150.0,149.04056200390988,149.04102482449017
1320,,51.36943852876281,51.369647612047316,51.4,51.30626888634999,51.30622441794962
1321,,141.5250357771573,141.524988518082,141.71,141.07274314780284,141.07348498975009
1322,,151.64130626241854,151.64122802820003,151.65,151.47751875240476,151.47741566891798
1323,,127.7783737287609,127.77836552790545,127.5,127.25050072551738,127.2510876002877
1324,,130.1556670922384,130.155651217475,129.45,129.97003626776643,129.9702938452574
1325,,99.89735320512351,99.89742070010111,101.45,100.1717278669807,100.17058518166219
1326,,125.77096164310497,125.77095682380669,125.08,125.630006633948,125.62959913518637
1327,,86.81687326894253,86.81698108823916,87.15,86.6135363877715,86.61359080326925
1328,,87.21410869613744,87.2142117054755,88.35,87.72737535312099,87.72590762776957
1329,,236.4586843680985,236.4583649447625,233.44,236.10346757308685,236.10412215715758
1330,,188.78022826696196,188.780052310144,188.95,187.97477209199252,187.97843359926472
1331,,183.7886203041105,183.78845346949245,182.4,183.14894402328105,183.15031915552868
1332,,134.57828687046464,134.57825816581905,134.38,134.1912282662682,134.191380043098
1333,,128.15690867202966,128.15689867682235,127.55,127.7852552580095,127.78555074791738
1334,,166.81997398921408,166.81985271807937,166.5,166.64645485362556,166.64654759229225
1335,,52.36667851204856,52.36688348122121,52.5,52.56175953015393,52.56119592278856
1336,,108.49897284315483,108.49901677819149,108.3,108.48435799040499,108.4836494786168
1337,,96.33439974433583,96.33448294743144,95.55,95.96866155671404,95.96987195407777
1338,,122.64122048509412,122.6412264351588,121.75,122.35128435932316,122.35165868421734
1339,,56.073788926953775,56.073981647632955,56.3,56.565771938686275,56.56452929116129
1340,,194.13965672017275,194.13945249918095,193.55,194.6265993661604,194.62470376599578
1341,,130.80784414480638,130.80782602636322,130.41,130.45665485069802,130.45671691639464
1342,,121.14519944417513,121.14520499037758,120.4,121.80973220776755,121.808169381215
1343,,59.595901683152235,59.59608919511962,59.8,59.32063556140976,59.32144671454429
1344,,121.27019406215723,121.27020302859314,120.9,120.89422225726422,120.89417501214037
1345,,121.57861140777625,121.57861903722811,121.05,121.39594493242468,121.39572716978897
1346,,140.72472427765558,140.72467863057688,141.15,140.25592644460983,140.25636132352645
1347,,76.99068610827223,76.99081869137886,76.84,77.53823721866326,77.53690453386969
1348,,132.60392496803706,132.60389948310043,132.58,132.6283813038441,132.62751277714742
1349,,128.9121258080645,128.91211304011003,129.3,128.63443366371374,128.63447235547116
1350,,140.1982972258233,140.1982517448924,140.31,139.7448173911777,139.74465496100277
1351,,93.41651691852651,93.4166047415551,94.25,93.49771833306963,93.49733205524237
1352,,119.6233203095663,119.62332717925024,119.95,121.53479586227549,121.53208379445027
1353,,107.81536610442687,107.81541551933338,107.15,107.46031781121779,107.46112695452885
1354,,140.0571867482094,140.0571461691143,140.69,139.94348735797874,139.9453923469904
1355,,46.42938574649207,46.42960943664371,45.9,46.35689657514002,46.35705455955972
1356,,131.48997202620643,131.4899550832663,131.1,131.05810239985792,131.05955007043556
1357,,159.21316635351326,159.21306686778266,159.65,158.7916493423495,158.79169895707514
1358,,268.48977181370446,268.4893618385628,268.6,267.71118961550417,267.71230992724776
1359,,152.12352429495223,152.12344500406124,152.43,151.69049655689219,151.69049368899883
1360,,114.0328813791002,114.03290870024071,114.9,114.18429149692949,114.18326988777112
1361,,178.09705460101236,178.0969012054004,180.6,177.8857962028512,177.88596230341244
1362,,142.871536699104,142.8714868649579,143.37,142.27449361674897,142.27578441613875
1363,,137.99717125310565,137.99713604928408,139.45,137.4806602722105,137.48226311837638
1364,,116.38292643502523,116.38294510841084,114.25,117.76627390927035,117.76460113848273
1365,,134.5366449002662,134.53661807784525,134.51,133.9778791076903,133.9787903967424
1366,,128.26404317635735,128.26403341236005,126.7,128.07265768615446,128.07322380844286
1367,,119.39614846769364,119.3961651589693,118.5,119.09225281702898,119.0932712089854
1368,,72.08997335001955,72.0901239298954,72.2,71.90876710792189,71.90908276299169
1369,,185.7665352984361,185.76635756084875,189.35,185.72229082107498,185.7214238378329
1370,,167.35197363480432,167.3518528745714,166.3,166.82620903506066,166.8271527047543
1371,,143.6526803193584,143.6526262939879,143.8,143.11568117186548,143.116108562781
1372,,134.30610533578624,134.30607582707603,136.6,134.4862066367485,134.48574499121338
1373,,228.52737348817976,228.52708406904426,226.7,227.5249949463767,227.5287986172431
1374,,118.41655262475946,118.41657073569664,118.6,118.38027942592623,118.38072266996487
1375,,138.24537778246827,138.24533752244614,139.25,138.08616557858468,138.08588541711634
1376,,49.8194231801026,49.819637724195545,52.85,49.839424697227145,49.83985049672135
1377,,247.65959919539688,247.65925012882514,246.64,247.72257548558224,247.72439122591035
1378,,197.97538352926279,197.97517322720674,196.05,197.45054649039972,197.45067551699594
1379,,92.72841024209369,92.7285014082556,92.8,92.43230188567082,92.4324660848912
1380,,141.13490022315233,141.13486189280815,135.7,140.58961885377136,140.5938373171695
1381,,92.91799937042315,92.91808965240784,92.4,92.73758509618543,92.73761609539518
1382,,169.04091441059546,169.0407835128223,168.55,169.4513599607543,169.45009049526314
1383,,114.39661742738897,114.39664455658937,114.25,114.56736703430441,114.56672864198252
1384,,177.82408477411337,177.82393822646415,179.38,177.06570103766643,177.0684878077602
1385,,123.37527852460116,123.37528370716323,121.85,122.9438552136388,122.94480284886447
1386,,87.66579931434215,87.66590115339442,87.4,88.18443716816095,88.18302557843698
1387,,137.2077414315899,137.20770221693388,136.5,137.47520555415596,137.47413511371323
1388,,113.93953696240501,113.93956386453652,113.75,114.28535878596256,114.2840627433464
1389,,72.37593488739446,72.3760831897584,72.6,72.3485199816885,72.34820929229016
1390,,65.70015382095359,65.70032209262432,65.2,65.6735932816988,65.67366133506066
1391,,109.94957052281725,109.94960842826117,109.2,110.5638816445169,110.562440046328
1392,,126.89603397640403,126.89602909480168,127.35,126.51860395605283,126.51956992783118
1393,,84.29632194407007,84.29643394614983,86.45,84.66575565959434,84.66454777715363
1394,,155.54769041854826,155.54760165915073,154.98,154.87726220653786,154.87737167604845
1395,,159.92015331241674,159.92004746164608,159.45,160.55069040507317,160.54897527622543
1396,,159.78315031211588,159.78305093968234,164.0,159.77659770533378,159.77749711156008
1397,,179.37460308222097,179.37444367874127,180.57,179.41598263453957,179.4151409877974
1398,,102.19815345821272,102.19821746390957,102.85,102.02620904167532,102.02637837528954
1399,,174.27866021135122,174.27851870290183,176.7,173.55395922980486,173.55446420115098
1400,,104.60525958366522,104.60531640820851,104.35,104.43806521712543,104.43810743092722
1401,,128.42610489190366,128.4260894945794,129.89,128.94671484555028,128.94508879366606
1402,,58.66795520737589,58.668142806945305,58.3,58.76271472117165,58.762438430139696
1403,,103.24135685973717,103.24141795728069,102.5,103.04664109479951,103.04684241891253
1404,,57.32186860141142,57.32206073759303,58.0,57.425977965920254,57.4260076030086
1405,,88.06140250616131,88.06150658862612,88.9,87.72608121650455,87.72603674878167
1406,,117.51182951174472,117.51185010423598,118.62,117.42603094263868,117.42641675646912
1407,,77.28301596190245,77.28315302189154,78.05,77.15260859216005,77.15353864554227
1408,,64.28565807344229,64.28583162901637,64.75,64.1636837886644,64.16428677948228
1409,,155.58493957866045,155.5848476175423,155.6,155.83173790374144,155.8306166880984
1410,,187.27432427046853,187.2741492242291,184.6,186.73132876030655,186.7335126733325
1411,,60.85441581014662,60.854597307505955,60.45,60.903135804425254,60.90292372261513
1412,,147.10163708376382,147.1015684675746,149.18,147.76241989375387,147.76094074659377
1413,,107.03476024025177,107.03481548663409,105.9,106.85834845626852,106.8607948117246
1414,,120.64722065343891,120.64723248474479,120.6,120.15342489673448,120.15384100595584
1415,,76.39101542246945,76.39115033207642,76.3,76.76518729602435,76.76409785297452
1416,,100.87195443292894,100.87201715639274,100.17,101.74862846955297,101.74670114003139
1417,,241.49082053785713,241.49050201980344,245.5,240.76931014874617,240.77675251775747
1418,,123.36388645689101,123.36389092793402,123.7,122.85815598468784,122.85875853982692
1419,,121.55542758313376,121.55543507572443,119.9,121.40783660738275,121.4075338201116
1420,,158.36716108051672,158.367070399641,158.76,157.7957917357174,157.7986693182794
1421,,97.00967463274026,97.0097542499862,95.8,96.68780340750094,96.6882827653598
1422,,213.99946720396287,213.99921630752218,215.05,213.05767606523335,213.0601076039506
1423,,140.71333220994546,140.71328585134765,141.13,140.17022721565885,140.1703170144889
1424,,139.76879239428018,139.76874595674167,139.6,139.8451832035682,139.84413146559965
1425,,90.22267995230163,90.22277522294031,91.7,90.52772562794534,90.52661623536879
1426,,164.0722012836663,164.07208855165814,162.8,164.2545577266172,164.255008585477
1427,,73.9124601079554,73.91260612802294,73.8,73.70683442810278,73.70744135003173
1428,,116.55273759704134,116.55275938480341,117.25,116.42998775712083,116.4296735586389
1429,,133.29519870496512,133.29517317687575,134.35,133.21645076223905,133.21643097485412
1430,,115.61047690302539,115.61049838775948,114.44,116.42807512040831,116.42657564120086
1431,,130.50384331968178,130.50383181331858,128.8,130.05124023071383,130.05385211864393
1432,,150.14905814409377,150.14898463231225,150.5,149.91581207109655,149.9158976716016
1433,,131.74298271012123,131.7429660695716,131.2,131.33883862614496,131.3407501161876
1434,,96.00583862158904,96.00591984279167,94.75,95.95215451120009,95.95211016560965
1435,,131.5848053851655,131.58478509963902,131.95,131.03336621378327,131.03342102359423
1436,,133.35079454204254,133.3507706284471,133.94,132.89972433692313,132.90043542772239
1437,,258.8460983030126,258.8457054721862,257.9,259.82668368679106,259.8234123862422
1438,,135.12862576333777,135.1285962257389,135.57,134.61658416839032,134.61704747662628
1439,,128.02893785523844,128.02892757673928,130.25,128.09150083567656,128.0915782244918
1440,,101.86693823629044,101.86700791185436,102.45,101.57190307312904,101.57416253011017
1441,,113.16599263425168,113.16602228331327,112.8,113.42836566197465,113.42729315921441
1442,,78.96165126836586,78.9617858394719,78.7,78.68884288785219,78.69078615412647
1443,,74.61453507717529,74.61467649206466,75.35,74.60985391375704,74.6093346094848
1444,,91.61188927295724,91.61198265892168,92.05,91.63213090855659,91.6319104578522
1445,,99.59305242046567,99.59312353681021,98.9,99.48637327252706,99.48639633129746
1446,,135.32414575055213,135.32411641162767,136.4,135.475338963922,135.47625210632182
1447,,123.06800805318677,123.06801608454849,123.05,122.62785014944477,122.62967644076913
1448,,170.25559897766,170.25546819045854,169.5,169.5121378263079,169.51228084477822
1449,,120.9727863764454,120.9727910896851,122.4,121.97263142733837,121.97053134960112
1450,,175.32644656787022,175.32630784458894,174.15,174.92269635317115,174.92584181401855
1451,,125.27344993083283,125.27344823343161,125.25,125.18442641984684,125.18478616610548
1452,,119.97856461743105,119.97857749670226,118.85,119.48475688117561,119.48478521697753
1453,,110.14149023566289,110.14153096173837,108.5,110.3389226276214,110.338918276299
1454,,65.89070124888715,65.89086820586532,66.3,66.0210716127795,66.02082210259621
1455,,90.67959852460953,90.67969395803235,91.45,90.95230223484498,90.95184535362665
1456,,67.415953300011,67.41611658794287,67.75,67.27332594309172,67.27334382691221
1457,,126.05461894721392,126.05461262793925,127.25,126.40644640184581,126.40581376330748
1458,,126.76788273661911,126.76787006073346,128.25,127.76434329365075,127.76188975860101
1459,,182.57844290358116,182.57827624871575,183.05,181.932113358327,181.93201798696285
1460,,171.50081412275125,171.50068705917516,169.15,170.94014766116652,170.94358050505124
1461,,139.2187762854714,139.21872862355963,138.9,140.27008285864667,140.2679420120779
1462,,111.32150737845693,111.32154334785596,112.3,111.31113478268797,111.31048034784811
1463,,148.63897176770507,148.63890119064314,148.19,148.4078925473793,148.40735670622675
1464,,153.98067815103656,153.98058041075424,155.45,156.96564279030008,156.96034021828356
1465,,159.14907539471545,159.14897170042335,160.25,160.25509272478808,160.2534335544827
1466,,134.54077351639182,134.5407476086816,133.99,134.03203419080052,134.03336804851432
1467,,138.00020675879625,138.00016801901808,138.44,137.55941885327536,137.55945740826579
1468,,88.04865313405557,88.04875164954869,90.0,88.46026710724412,88.45784209532783
1469,,131.21542083924874,131.21540148335922,131.73,130.8797989641498,130.87983234859874
1470,,59.57373120768135,59.57391752211557,60.4,59.49030188793064,59.49058127115288
1471,,111.97921302909204,111.97924450644938,111.0,112.72399823934536,112.72230378340738
1472,,74.7396805016097,74.73982032134377,74.6,75.03342940608094,75.03240700135154
1473,,60.65642089785207,60.6566023247055,61.45,60.775156210727076,60.7746707342607
1474,,192.00351675851851,192.00333551859663,191.1,190.30360271814757,190.30888087400186
1475,,79.89966087509976,79.89978870646742,81.31,79.98183675877043,79.98202734026331
1476,,182.8038557447082,182.8036926883128,184.88,182.78045681977932,182.78236277677664
1477,,228.04738609976198,228.047080144423,231.14,230.23100693916163,230.22733458447016
1478,,112.42718609112701,112.4272193997837,113.35,112.50261173342189,112.50219801417563
1479,,140.22647120802282,140.22642854748474,140.44,139.74116228238154,139.7422915270466
1480,,182.72107246285594,182.7209126436356,181.55,182.17350119866458,182.1766609432194
1481,,110.0232115451071,110.02325287176942,110.0,109.57883766915438,109.57884329664685
1482,,108.39287639969467,108.39292518434527,107.9,108.05677253330867,108.05804263071948
1483,,147.8781923231058,147.8781271726982,147.88,147.31672903173998,147.3175899035715
1484,,56.22509794772313,56.22529287645307,56.05,56.26184469872361,56.26170702912288
1485,,63.22634701005714,63.226523500095986,63.1,62.94842348801436,62.948955812509496
1486,,96.46401842455059,96.46410029118128,94.75,96.14752246829144,96.14830958006432
1487,,123.37672347117419,123.37672196672943,126.25,124.27778606232,124.27596827208207
1488,,163.28184913704717,163.28173827731462,163.15,162.5730165290428,162.57314364028525
1489,,117.50551218800038,117.50552560197835,116.9,118.78599884181016,118.78339519136456
1490,,72.02879672081866,72.0289457356063,71.7,72.12713298978973,72.12671723153181
1491,,101.16559948124002,101.16566466255759,101.85,101.11703384729931,101.11642705172154
1492,,182.23727601869768,182.23710728123265,183.69,182.33147363588733,182.3301338269951
1493,,123.80405988156993,123.80406717834708,122.8,123.31191625122382,123.31434805190877
1494,,110.68766957317186,110.68770644239562,110.2,111.0701179204434,111.06911959777713
1495,,139.65674749365883,139.65670365271805,139.27,139.36716605974394,139.36707064430428
1496,,97.54251564989009,97.54259175930352,97.95,97.51416212612553,97.51380456504262
1497,,135.4501335478339,135.45010078091588,135.07,135.41012671911932,135.40963676615937
1498,,113.71888589661137,113.71891133784962,113.0,114.75475059445859,114.7526339704657
1499,,132.8562682282328,132.85624575903353,132.88,132.35773163678726,132.358447260545
1500,,120.47883361604029,120.47884506579436,120.9,119.9825417662018,119.98257124312481
1501,,85.46464340367373,85.4647555965436,85.3,85.14488224868768,85.1451408562824
1502,,63.82439522856302,63.824570581209315,63.8,63.617199348291265,63.61800084140346
1503,,89.84628863542058,89.84638716728607,90.45,89.70411098195545,89.70390297012183
1504,,142.89479642761654,142.89474531558523,143.0,142.36444852604646,142.36520893666182
1505,,178.77895477080233,178.77880679493254,179.95,178.18170399924438,178.18510194491628
1506,,138.81492100459212,138.81487850462733,134.35,140.2411623323853,140.24087458452385
1507,,65.17206130742136,65.17223019483212,64.9,65.18041763731132,65.18009051576946
1508,,130.2565348971646,130.25651941186229,129.15,129.7513168256064,129.7518243813467
1509,,121.56244215194842,121.56244571213557,125.15,122.96175632891075,122.95996250671632
1510,,140.70188606160855,140.70183317230263,144.3,141.68838925949962,141.6857998812481
1511,,152.47127248861256,152.47119999695283,155.05,151.84499971358358,151.84844965018218
1512,,83.13691211633157,83.13703086271363,82.9,82.88909732387343,82.88931689438392
1513,,123.21456431243006,123.21456964349088,123.37,122.72912147874446,122.72992068128819
1514,,157.2771656287892,157.27707272702543,160.25,157.2803908458835,157.2809755373572
1515,,120.3177696216177,120.31778021041251,120.95,120.35334768613023,120.35287471578218
1516,,124.37478103254769,124.37478289264202,124.39,123.89012485679388,123.89085821169812
1517,,75.60366272397658,75.60380597029294,75.3,75.34397424575093,75.3454978543177
1518,,114.00221716062971,114.0022451139725,115.4,114.19162785360784,114.19085595119547
1519,,108.48804817076584,108.48809698911796,108.6,107.79520347667318,107.79655101229
1520,,114.82325584240076,114.82327704679633,114.44,115.90307829278385,115.90048910686168
1521,,91.94214876687096,91.94224153087421,91.9,91.85475860068809,91.85466506916723
1522,,107.84271668091682,107.84275877492915,107.0,108.79999075605242,108.79778089524355
1523,,115.63882909037953,115.63885232126054,115.85,115.8735533326896,115.87277358024589
1524,,126.58215285036418,126.58214505968795,126.07,126.67413679280719,126.67347855716933
1525,,260.02550921613397,260.02512513249826,258.65,258.848730893497,258.85052067177577
1526,,98.2749841315673,98.27505850832391,98.9,98.2265129737414,98.22631544376794
1527,,134.23945383994078,134.2394134404109,139.9,136.8434818319162,136.83847022730333
1528,,64.58401494276299,64.58418297789471,64.4,65.1931720700137,65.19181108541737
1529,,133.7773295702296,133.77729751981278,137.0,134.7558119816418,134.75367004501243
1530,,137.51097313307798,137.5109385600285,138.15,137.20841585865344,137.2097137643201
1531,,104.33626724958245,104.33632809414709,103.83,104.14722207393636,104.14871338957306
1532,,121.87708906253486,121.87710168584896,122.8,121.53679906337753,121.53916983028573
1533,,105.85339953394511,105.85344892563013,105.7,106.4872062563764,106.48565746521487
1534,,141.91875102192125,141.91870448188573,142.5,141.40013633344466,141.40169276397617
1535,,230.1495084211369,230.14920482098537,229.07,229.63837797647105,229.63800103468216
1536,,144.69185314872766,144.69179540985212,143.5,144.0753302014695,144.0754149086527
1537,,132.55516938376576,132.5551474182023,132.1,132.0031326384643,132.00367890941638
1538,,48.681962628277404,48.682185448936124,46.15,48.56617418531457,48.568820879575576
1539,,80.28229775256968,80.28242282625003,80.75,80.28465552541464,80.28408992752152
1540,,114.64545324474881,114.64548097686789,114.7,114.42684869733995,114.42673356381151
1541,,74.26944377881452,74.26958957233879,74.65,74.01149317084608,74.01244723867212
1542,,103.78944399731624,103.78949979189498,104.3,104.11374657789827,104.11236557735059
1543,,116.11387748106723,116.11389837313624,116.27,116.41394211661712,116.41273600545702
1544,,113.89451098946783,113.89453703971527,115.1,114.57634544394956,114.57466694000259
1545,,242.972102758172,242.9717638222472,243.75,242.7597894135274,242.7600854957998
1546,,247.2916889649839,247.2913338187355,247.6,247.59703549235246,247.59570249199348
1547,,134.42328568965223,134.423257347892,134.3,134.19753961214988,134.19768203579704
1548,,118.72604813719639,118.72605735605762,116.4,120.62327713829012,120.6204638853082
1549,,128.4684230013013,128.46841147717035,127.74,128.09990447634112,128.09991588371182
1550,,171.83945665916258,171.83931952336283,170.8,171.86747794646809,171.8669396936757
1551,,81.68651539710842,81.6866381414439,82.5,81.67052934480226,81.6707175575362
1552,,65.13456880765116,65.13473970740748,64.2,65.00749061510248,65.00799254277713
1553,,231.6619553661568,231.66164973228885,230.88,230.83044855912948,230.8310458120724
1554,,137.73405512826105,137.73401896252477,138.32,137.26584859404667,137.26669251034338
1555,,77.32896929520518,77.32910466737528,78.15,77.2638115285492,77.26405674563944
1556,,217.0425658149648,217.04230474885267,221.65,216.7948682661498,216.79676605577998
1557,,69.173475194961,69.17363055612374,68.45,69.5828197209417,69.5816365649335
1558,,123.09495994174236,123.09496412428275,122.85,123.01542095282325,123.0156212306316
1559,,160.93302082264688,160.93291317843546,165.0,161.68788747138376,161.6866883729978
1560,,125.3036568389181,125.30365180825761,125.29,125.43428382088045,125.43322869865726
1561,,144.91088954507478,144.9108328553866,145.21,144.38553665578303,144.38638612588542
1562,,134.03928142285076,134.03924808954767,133.9,135.0608674922651,135.05849466543563
1563,,96.66409051984952,96.66417071509355,96.1,96.59256777956577,96.59290474476651
1564,,127.62390576220375,127.62389921054424,127.04,127.10146489794269,127.10259216785629
1565,,132.38720840065668,132.38717788736983,133.65,133.74923260574252,133.74606165379853
1566,,137.80702805621831,137.8069932348532,138.95,137.34445718189346,137.34599651141153
1567,,69.98458527209536,69.9847452948307,68.0,69.45174781452505,69.45353024288478
1568,,74.74936965632882,74.74951243749534,73.7,74.51844261479073,74.51866905857376
1569,,100.73806107221786,100.73813002394459,100.85,100.34401395079847,100.34448764644998
1570,,210.6546084369067,210.65437371255544,208.1,209.75497346474117,209.76035861002381
1571,,121.80051261799977,121.80051711131532,121.9,122.17899827550539,122.17775621942955
1572,,132.75616134917203,132.75613553258304,134.0,132.7266436582576,132.72581281186237
1573,,204.17746961967117,204.17723098124557,203.7,205.90425709864897,205.9000358529809
1574,,115.84106954684428,115.84109735116077,114.75,115.45127859287456,115.45269829018305
1575,,121.08320880976989,121.08321211551961,122.4,122.34637450880065,122.34383051889529
1576,,174.03080483369587,174.03066381591785,175.15,173.62819816266992,173.62865881952854
1577,,143.69912387251338,143.69906870611888,143.05,143.1937444062049,143.1937264329814
1578,,138.79033888372663,138.79029502372435,138.77,138.92436204980828,138.92321924716393
1579,,194.75087580016776,194.75066885219135,198.95,196.3641093169624,196.36196517007826
1580,,121.06744056130913,121.06744945555407,120.9,120.77932111639782,120.77899660470742
1581,,136.11028021279435,136.11024279403213,135.55,137.00355319259708,137.0019846135481
1582,,184.69434322507698,184.6941714720306,184.4,184.34500018851557,184.34538475308864
1583,,76.21520107058174,76.2153400009935,77.2,76.12127984873638,76.12168474669839
1584,,104.5382230577047,104.53828216056519,104.3,104.17210131360324,104.17304305876908
1585,,216.39636004408914,216.39609842663344,216.1,216.92899695267732,216.92995088543336
1586,,162.239874564559,162.23976844631548,160.65,161.63239175489926,161.63332118027336
1587,,125.65295784663,125.65295444498251,125.57,125.24867540530501,125.2487066514422
1588,,143.75471782302043,143.754660650887,145.35,143.652994923403,143.65221877581604
1589,,206.09784275746932,206.09760930384223,206.5,205.80098512281327,205.80120351042402
1590,,194.98291504393114,194.98269470703968,208.9,199.11947454929495,199.11206271154677
1591,,148.80880797664372,148.80872269002666,148.03,152.12145428192957,152.1151508847113
1592,,135.1004784630627,135.10044798311722,134.23,134.9063301261446,134.90638912272584
1593,,166.5104947569086,166.51037260407762,169.15,166.84999189900148,166.84937971387296
1594,,90.95319763950575,90.9532918840851,90.75,91.02637375669113,91.02570247236793
1595,,118.39327826948693,118.39329441059095,119.0,118.24202067007404,118.2415342817865
1596,,57.40471540129499,57.40490685952542,56.85,57.41734698665016,57.41716436906974
1597,,106.28455154448102,106.2846068451618,107.05,106.19315682583368,106.19468091896138
1598,,120.36536559208922,120.36537909151235,120.1,119.87630163074358,119.87710334525433
1599,,125.51007967527813,125.51007719391205,125.0,125.27648527309668,125.27677344803709
1600,,109.17031777497013,109.17036204555485,109.25,108.94660572141312,108.94687206933544
1601,,144.5627943646926,144.56274112663877,143.75,144.02721296539383,144.02915806967908
1602,,121.02853502314515,121.02854827658453,118.85,120.63190957548613,120.63346599382685
1603,,136.26244169134702,136.26240754157485,136.16,135.86457668843886,135.8644490581674
1604,,143.62703165457168,143.62698051428603,140.55,143.51208652158815,143.5138412931316
1605,,93.55870290829905,93.55878910999459,93.75,93.77748476660304,93.77657867693071
1606,,122.69886130381614,122.69886891435313,123.1,122.4335611255091,122.43475571699763
1607,,117.25497900076137,117.2549966015708,117.2,117.58500425784091,117.58379302743869
1608,,110.4494658989445,110.44950802059324,111.15,110.01075063273237,110.01165847832907
1609,,98.7156230644025,98.71569467219238,99.1,98.94509121874185,98.94426641961086
1610,,106.73797541354824,106.7380205223774,108.15,107.66444187262576,107.66215996435629
1611,,115.04316615220084,115.04319756297342,115.75,114.59097085083968,114.59297066970947
1612,,132.12162321070082,132.1216031615454,131.1,131.71018684700692,131.71105813335757
1613,,141.16995939851859,141.1699117234437,141.15,140.5709246108851,140.5710012845759
1614,,114.27845663381845,114.27848150247887,113.65,114.92231346300242,114.92059205719234
1615,,106.39135317980845,106.39140787524816,104.0,105.97656522384695,105.97790156079343
1616,,101.72395652402055,101.72402174357272,100.7,101.7861632678684,101.78630707598609
1617,,288.81209985170995,288.81163579740974,288.1,288.05525902307323,288.0582307655198
1618,,146.65203766013929,146.65197420156045,147.03,146.150430764216,146.15048776524213
1619,,83.19585913033873,83.19597649590291,83.05,83.2040064983167,83.20372693392851
1620,,108.65834300823455,108.65839076202542,107.75,108.3019967974826,108.30314261208095
1621,,147.99968581004703,147.99961732036616,148.45,147.73704276928817,147.73661619154785
